product_id,location_id,current_stock,avg_daily_demand,avg_lead_time_days,safety_stock,reorder_point,reorder_quantity,inventory_status
P022,L06,458,55.11424957841484,10,111,662,1425,Reorder Needed
P022,L07,521,55.31239460370995,10,113,666,1668,Reorder Needed
P022,L08,588,55.21838111298482,10,115,667,1795,Reorder Needed
P022,L09,653,55.889966273187184,10,111,669,1534,Reorder Needed
P022,L10,767,56.05480607082631,10,113,673,1519,Optimal
P022,L11,656,55.70826306913997,10,113,670,1566,Reorder Needed
P022,L12,521,54.83600337268128,10,117,665,1656,Reorder Needed
P022,L13,440,55.16863406408095,10,114,665,1506,Reorder Needed
P022,L14,577,55.174536256323776,10,111,662,1586,Reorder Needed
P022,L15,667,55.94898819561551,10,116,675,1588,Reorder Needed
P022,L16,449,55.57715008431703,10,114,669,1654,Reorder Needed
P022,L17,530,56.02487352445194,10,115,675,1724,Reorder Needed
P022,L18,539,55.06871838111299,10,113,663,1564,Reorder Needed
P022,L19,655,55.656829679595276,10,114,670,1531,Reorder Needed
P022,L20,335,55.65640809443508,10,114,670,1481,Reorder Needed
P023,L01,607,56.11045531197302,10,111,672,1651,Reorder Needed
P023,L02,593,54.90472175379426,10,111,660,1631,Reorder Needed
P023,L03,328,55.81239460370995,10,114,672,1610,Reorder Needed
P023,L04,798,55.19350758853288,10,113,664,1535,Optimal
P023,L05,444,56.04595278246206,10,113,673,1569,Reorder Needed
P023,L06,535,55.68128161888701,10,114,670,1631,Reorder Needed
P023,L07,420,55.70489038785835,10,116,673,1847,Reorder Needed
P023,L08,582,55.869730185497474,10,111,669,1499,Reorder Needed
P023,L09,582,55.889123102866776,10,116,674,1599,Reorder Needed
P023,L10,610,55.15809443507589,10,112,663,1623,Reorder Needed
P023,L11,431,55.18929173693086,10,113,664,1552,Reorder Needed
P023,L12,517,55.547217537942664,10,114,669,1634,Reorder Needed
P023,L13,592,55.407672849915684,10,115,669,1531,Reorder Needed
P023,L14,243,55.785413153457,10,113,670,1607,Reorder Needed
P023,L15,203,55.414839797639125,10,112,666,1550,Reorder Needed
P023,L16,532,55.8933389544688,10,114,672,1676,Reorder Needed
P023,L17,476,55.45404721753794,10,114,668,1572,Reorder Needed
P023,L18,427,55.381112984822934,10,111,664,1539,Reorder Needed
P023,L19,309,55.03962900505902,10,113,663,1590,Reorder Needed
P023,L20,436,55.53246205733558,10,116,671,1603,Reorder Needed
P024,L01,556,54.842327150084316,10,115,663,1680,Reorder Needed
P024,L02,424,55.44940978077572,10,110,664,1517,Reorder Needed
P024,L03,413,54.52993254637437,10,115,660,1657,Reorder Needed
P024,L04,446,55.82588532883643,10,110,668,1682,Reorder Needed
P024,L05,478,55.68043844856661,10,113,669,1509,Reorder Needed
P024,L06,459,55.381112984822934,10,114,667,1657,Reorder Needed
P024,L07,423,55.595699831365934,10,112,667,1559,Reorder Needed
P024,L08,317,55.697301854974704,10,111,667,1557,Reorder Needed
P024,L09,523,55.17158516020236,10,113,664,1690,Reorder Needed
P024,L10,311,55.86762225969646,10,111,669,1563,Reorder Needed
P024,L11,330,55.73018549747049,10,112,669,1744,Reorder Needed
P024,L12,280,55.57672849915683,10,113,668,1593,Reorder Needed
P024,L13,433,55.99915682967959,10,110,669,1763,Reorder Needed
P024,L14,423,55.363406408094434,10,113,666,1630,Reorder Needed
P024,L15,123,55.9637436762226,10,113,672,1632,Reorder Needed
P024,L16,489,55.001264755480605,10,113,663,1506,Reorder Needed
P024,L17,223,54.77866779089376,10,116,663,1516,Reorder Needed
P024,L18,506,55.77360876897133,10,112,669,1634,Reorder Needed
P024,L19,460,55.58389544688027,10,112,667,1491,Reorder Needed
P024,L20,329,56.072091062394605,10,111,671,1702,Reorder Needed
P025,L01,197,55.24325463743676,10,114,666,1537,Reorder Needed
P025,L02,539,55.2862563237774,10,115,667,1509,Reorder Needed
P025,L03,358,55.40472175379426,10,111,665,1609,Reorder Needed
P025,L04,737,55.793844856661046,10,114,671,1654,Optimal
P025,L05,600,54.99578414839797,10,114,663,1555,Reorder Needed
P025,L06,285,55.53709949409781,10,113,668,1572,Reorder Needed
P025,L07,293,55.89671163575042,10,113,671,1723,Reorder Needed
P025,L08,612,55.52908937605396,10,114,669,1585,Reorder Needed
P025,L09,288,54.90725126475548,10,116,665,1453,Reorder Needed
P025,L10,619,55.41273187183811,10,116,670,1665,Reorder Needed
P025,L11,587,55.489881956155145,10,114,668,1520,Reorder Needed
P025,L12,461,55.59064080944351,10,115,670,1564,Reorder Needed
P025,L13,627,55.20531197301855,10,116,668,1641,Reorder Needed
P025,L14,567,55.793844856661046,10,113,670,1632,Reorder Needed
P025,L15,269,55.944772344013494,10,112,671,1573,Reorder Needed
P025,L16,587,55.85160202360877,10,111,669,1663,Reorder Needed
P025,L17,773,55.647133220910625,10,114,670,1632,Optimal
P025,L18,513,55.75505902192243,10,114,671,1660,Reorder Needed
P025,L19,194,54.95025295109612,10,112,661,1521,Reorder Needed
P025,L20,510,56.37099494097808,10,113,676,1593,Reorder Needed
P026,L01,556,55.43465430016863,10,114,668,1704,Reorder Needed
P026,L02,558,56.17748735244519,10,111,672,1539,Reorder Needed
P026,L03,528,55.193929173693085,10,115,666,1540,Reorder Needed
P026,L04,484,55.54300168634064,10,112,667,1676,Reorder Needed
P026,L05,512,54.98566610455312,10,116,665,1601,Reorder Needed
P026,L06,306,55.29258010118044,10,115,667,1622,Reorder Needed
P026,L07,411,54.90050590219224,10,115,664,1687,Reorder Needed
P026,L08,605,55.8389544688027,10,110,668,1546,Reorder Needed
P026,L09,318,55.511804384485664,10,117,672,1673,Reorder Needed
P026,L10,446,55.079258010118046,10,113,663,1575,Reorder Needed
P026,L11,346,55.485244519392914,10,116,670,1558,Reorder Needed
P026,L12,452,55.59274873524452,10,114,669,1762,Reorder Needed
P026,L13,448,56.23060708263069,10,112,674,1598,Reorder Needed
P026,L14,349,55.58642495784149,10,115,670,1616,Reorder Needed
P026,L15,438,55.44435075885329,10,116,670,1612,Reorder Needed
P026,L16,450,55.630269814502526,10,111,667,1519,Reorder Needed
P026,L17,354,56.11382799325464,10,113,674,1479,Reorder Needed
P026,L18,268,55.377740303541316,10,108,661,1718,Reorder Needed
P026,L19,291,54.81070826306914,10,114,662,1541,Reorder Needed
P026,L20,519,55.798903878583474,10,117,674,1581,Reorder Needed
P027,L01,243,54.46922428330523,10,114,658,1678,Reorder Needed
P027,L02,764,56.09654300168634,10,113,673,1617,Optimal
P027,L03,504,56.15008431703204,10,110,671,1677,Reorder Needed
P027,L04,524,55.631112984822934,10,114,670,1628,Reorder Needed
P027,L05,691,55.908516020236085,10,113,672,1540,Optimal
P027,L06,546,55.61635750421585,10,114,670,1676,Reorder Needed
P027,L07,440,55.46205733558179,10,115,669,1518,Reorder Needed
P027,L08,484,54.93929173693086,10,117,666,1624,Reorder Needed
P027,L09,663,55.43549747048904,10,115,669,1668,Reorder Needed
P027,L10,713,56.0902192242833,10,116,676,1548,Optimal
P027,L11,626,55.4283305227656,10,113,667,1548,Reorder Needed
P027,L12,283,55.461635750421586,10,113,667,1467,Reorder Needed
P027,L13,420,55.1964586846543,10,114,665,1588,Reorder Needed
P027,L14,457,55.51602023608769,10,115,670,1665,Reorder Needed
P027,L15,281,55.21079258010118,10,113,665,1558,Reorder Needed
P027,L16,537,56.75674536256324,10,111,678,1557,Reorder Needed
P027,L17,272,55.44983136593592,10,114,668,1652,Reorder Needed
P027,L18,545,55.34190556492411,10,116,669,1602,Reorder Needed
P027,L19,572,55.370573355817875,10,113,666,1587,Reorder Needed
P027,L20,495,56.68718381112985,10,110,676,1577,Reorder Needed
P028,L01,476,54.96711635750422,10,113,662,1592,Reorder Needed
P028,L02,433,55.464165261382796,10,114,668,1629,Reorder Needed
P028,L03,419,55.354553119730184,10,114,667,1668,Reorder Needed
P028,L04,202,56.188448566610454,10,112,673,1578,Reorder Needed
P028,L05,233,55.45489038785835,10,115,669,1578,Reorder Needed
P028,L06,379,55.31365935919056,10,113,666,1687,Reorder Needed
P028,L07,637,55.314080944350756,10,113,666,1598,Reorder Needed
P028,L08,660,55.470489038785836,10,112,666,1553,Reorder Needed
P028,L09,594,55.892495784148394,10,115,673,1624,Reorder Needed
P028,L10,598,55.98018549747049,10,110,669,1608,Reorder Needed
P028,L11,629,55.90893760539629,10,112,671,1647,Reorder Needed
P028,L12,610,55.45657672849916,10,114,668,1564,Reorder Needed
P028,L13,292,55.54089376053963,10,111,666,1623,Reorder Needed
P028,L14,661,55.48693086003372,10,116,670,1610,Reorder Needed
P028,L15,528,55.41863406408095,10,112,666,1598,Reorder Needed
P028,L16,599,56.45741989881956,10,113,677,1675,Reorder Needed
P028,L17,565,56.03456998313659,10,113,673,1638,Reorder Needed
P028,L18,338,55.66821247892074,10,115,671,1533,Reorder Needed
P028,L19,780,56.285834738617204,10,115,677,1530,Optimal
P028,L20,275,55.481871838111296,10,115,669,1669,Reorder Needed
P029,L01,554,55.522344013490724,10,115,670,1566,Reorder Needed
P029,L02,501,55.795531197301855,10,114,671,1533,Reorder Needed
P029,L03,462,55.88237774030354,10,111,669,1624,Reorder Needed
P029,L04,682,56.21543001686341,10,114,676,1563,Optimal
P029,L05,474,55.24451939291737,10,115,667,1544,Reorder Needed
P029,L06,516,55.184232715008434,10,113,664,1647,Reorder Needed
P029,L07,763,55.49536256323778,10,110,664,1744,Optimal
P029,L08,657,55.390809443507585,10,112,665,1493,Reorder Needed
P029,L09,337,55.15345699831366,10,114,665,1669,Reorder Needed
P029,L10,663,55.27318718381113,10,113,665,1526,Reorder Needed
P029,L11,485,55.805227655986506,10,113,671,1565,Reorder Needed
P029,L12,538,55.72175379426644,10,112,669,1655,Reorder Needed
P029,L13,347,55.183389544688026,10,115,666,1446,Reorder Needed
P029,L14,366,55.94182124789207,10,111,670,1653,Reorder Needed
P029,L15,567,55.43128161888701,10,112,666,1615,Reorder Needed
P029,L16,303,55.78709949409781,10,113,670,1613,Reorder Needed
P029,L17,576,55.45741989881956,10,116,670,1564,Reorder Needed
P029,L18,280,56.25421585160203,10,115,677,1584,Reorder Needed
P029,L19,491,55.722175379426645,10,113,670,1647,Reorder Needed
P029,L20,506,56.054384485666105,10,115,675,1723,Reorder Needed
P030,L01,287,55.5362563237774,10,112,667,1614,Reorder Needed
P030,L02,369,55.31239460370995,10,113,666,1521,Reorder Needed
P030,L03,463,55.640809443507585,10,114,670,1620,Reorder Needed
P030,L04,483,54.947301854974704,10,112,661,1540,Reorder Needed
P030,L05,664,55.59612141652614,10,113,668,1526,Reorder Needed
P030,L06,302,55.500421585160204,10,114,669,1523,Reorder Needed
P030,L07,522,55.08178752107926,10,115,665,1611,Reorder Needed
P030,L08,370,55.76602023608769,10,114,671,1582,Reorder Needed
P030,L09,477,56.18760539629005,10,110,671,1650,Reorder Needed
P030,L10,723,55.618887015177066,10,112,668,1560,Optimal
P030,L11,297,54.91146711635751,10,114,663,1613,Reorder Needed
P030,L12,555,55.49831365935919,10,114,668,1607,Reorder Needed
P030,L13,285,55.1783305227656,10,113,664,1621,Reorder Needed
P030,L14,436,55.4283305227656,10,114,668,1579,Reorder Needed
P030,L15,698,55.954468802698145,10,114,673,1606,Optimal
P030,L16,874,55.79806070826307,10,115,672,1609,Optimal
P030,L17,838,55.461635750421586,10,115,669,1588,Optimal
P030,L18,348,54.72259696458685,10,117,664,1597,Reorder Needed
P030,L19,434,56.0712478920742,10,114,674,1538,Reorder Needed
P030,L20,442,56.16399662731872,10,113,674,1762,Reorder Needed
P031,L01,130,55.429595278246204,10,115,669,1614,Reorder Needed
P031,L02,239,55.26939291736931,10,112,664,1644,Reorder Needed
P031,L03,572,55.89165261382799,10,113,671,1575,Reorder Needed
P031,L04,595,55.03035413153457,10,112,662,1614,Reorder Needed
P031,L05,528,55.38954468802698,10,112,665,1502,Reorder Needed
P031,L06,437,55.5362563237774,10,114,669,1557,Reorder Needed
P031,L07,619,55.49789207419899,10,109,663,1686,Reorder Needed
P031,L08,722,55.46205733558179,10,114,668,1626,Optimal
P031,L09,551,55.33178752107926,10,113,666,1569,Reorder Needed
P031,L10,118,56.06956155143339,10,114,674,1546,Reorder Needed
P031,L11,690,55.7314502529511,10,114,671,1596,Optimal
P031,L12,306,55.602023608768974,10,114,670,1564,Reorder Needed
P031,L13,396,55.1420741989882,10,116,667,1690,Reorder Needed
P031,L14,495,55.11804384485666,10,112,663,1669,Reorder Needed
P031,L15,493,55.34359190556492,10,112,665,1547,Reorder Needed
P031,L16,417,56.14629005059022,10,114,675,1680,Reorder Needed
P031,L17,509,56.54342327150084,10,111,676,1601,Reorder Needed
P031,L18,679,55.816610455311974,10,115,673,1667,Optimal
P031,L19,274,55.22892074198988,10,113,665,1641,Reorder Needed
P031,L20,469,55.481028667790895,10,115,669,1709,Reorder Needed
P032,L01,561,54.95657672849916,10,112,661,1519,Reorder Needed
P032,L02,490,54.98566610455312,10,116,665,1609,Reorder Needed
P032,L03,914,55.057757166947724,10,115,665,1614,Optimal
P032,L04,487,55.37394603709949,10,116,669,1773,Reorder Needed
P032,L05,351,56.29258010118044,10,114,676,1534,Reorder Needed
P032,L06,560,55.77318718381113,10,114,671,1519,Reorder Needed
P032,L07,285,55.88785834738617,10,113,671,1709,Reorder Needed
P032,L08,465,55.6597807757167,10,113,669,1549,Reorder Needed
P032,L09,408,55.65177065767285,10,111,667,1666,Reorder Needed
P032,L10,423,56.066610455311974,10,114,674,1499,Reorder Needed
P032,L11,431,54.72512647554806,10,116,663,1475,Reorder Needed
P032,L12,709,55.963322091062395,10,112,671,1578,Optimal
P032,L13,403,55.145446880269816,10,113,664,1614,Reorder Needed
P032,L14,511,55.68170320404722,10,115,671,1611,Reorder Needed
P032,L15,303,55.39586846543002,10,114,667,1692,Reorder Needed
P032,L16,575,55.88490725126476,10,113,671,1551,Reorder Needed
P032,L17,383,54.7314502529511,10,114,661,1551,Reorder Needed
P032,L18,940,55.94940978077572,10,112,671,1719,Optimal
P032,L19,510,55.97892074198988,10,114,673,1576,Reorder Needed
P032,L20,476,55.613406408094434,10,115,671,1682,Reorder Needed
P033,L01,420,55.130269814502526,10,112,663,1450,Reorder Needed
P033,L02,399,55.63785834738617,10,113,669,1579,Reorder Needed
P033,L03,485,55.27360876897133,10,115,667,1693,Reorder Needed
P033,L04,413,55.07335581787521,10,115,665,1579,Reorder Needed
P033,L05,393,55.57672849915683,10,112,667,1800,Reorder Needed
P033,L06,472,55.46711635750422,10,115,669,1498,Reorder Needed
P033,L07,536,55.23608768971332,10,114,666,1696,Reorder Needed
P033,L08,195,55.29510961214165,10,113,665,1686,Reorder Needed
P033,L09,672,55.99789207419899,10,112,671,1547,Optimal
P033,L10,379,55.22344013490725,10,114,666,1652,Reorder Needed
P033,L11,522,55.879426644182125,10,112,670,1604,Reorder Needed
P033,L12,808,56.29932546374368,10,110,672,1581,Optimal
P033,L13,255,55.061551433389546,10,112,662,1605,Reorder Needed
P033,L14,309,55.59443507588533,10,114,669,1533,Reorder Needed
P033,L15,449,55.92664418212479,10,112,671,1709,Reorder Needed
P033,L16,584,56.247048903878586,10,112,674,1362,Reorder Needed
P033,L17,857,55.50505902192243,10,115,670,1519,Optimal
P033,L18,358,55.695615514333895,10,114,670,1719,Reorder Needed
P033,L19,834,54.92327150084317,10,117,666,1569,Optimal
P033,L20,414,55.585160202360875,10,110,665,1628,Reorder Needed
P034,L01,308,55.65514333895447,10,116,672,1518,Reorder Needed
P034,L02,701,54.880269814502526,10,115,663,1583,Optimal
P034,L03,607,55.372259696458684,10,113,666,1623,Reorder Needed
P034,L04,688,55.481871838111296,10,112,666,1596,Optimal
P034,L05,346,56.01686340640809,10,112,672,1471,Reorder Needed
P034,L06,506,55.88279932546374,10,113,671,1503,Reorder Needed
P034,L07,433,55.33305227655986,10,113,666,1642,Reorder Needed
P034,L08,444,55.66947723440135,10,112,668,1649,Reorder Needed
P034,L09,359,55.407672849915684,10,114,668,1567,Reorder Needed
P034,L10,360,55.40387858347386,10,114,668,1610,Reorder Needed
P034,L11,761,55.29932546374368,10,114,666,1446,Optimal
P034,L12,282,55.638279932546375,10,111,667,1557,Reorder Needed
P034,L13,395,56.167369308600335,10,113,674,1670,Reorder Needed
P034,L14,350,55.70826306913997,10,113,670,1631,Reorder Needed
P034,L15,460,55.51138279932546,10,112,667,1645,Reorder Needed
P034,L16,402,55.62352445193929,10,111,667,1712,Reorder Needed
P034,L17,350,55.20699831365936,10,113,665,1596,Reorder Needed
P034,L18,332,55.34738617200674,10,116,669,1477,Reorder Needed
P034,L19,67,55.78288364249578,10,116,673,1495,Critical (Below Safety Stock)
P034,L20,368,55.938448566610454,10,110,669,1660,Reorder Needed
P035,L01,519,54.95531197301855,10,115,664,1587,Reorder Needed
P035,L02,611,55.19898819561551,10,110,661,1578,Reorder Needed
P035,L03,248,55.101180438448566,10,118,669,1572,Reorder Needed
P035,L04,570,55.06787521079258,10,117,667,1660,Reorder Needed
P035,L05,439,55.29679595278246,10,112,664,1716,Reorder Needed
P035,L06,631,54.96964586846543,10,111,660,1634,Reorder Needed
P035,L07,379,55.22428330522766,10,114,666,1592,Reorder Needed
P035,L08,485,54.688448566610454,10,112,658,1512,Reorder Needed
P035,L09,277,55.40008431703204,10,111,665,1672,Reorder Needed
P035,L10,364,55.63195615514334,10,113,669,1666,Reorder Needed
P035,L11,556,56.01138279932546,10,111,671,1594,Reorder Needed
P035,L12,347,55.10244519392917,10,112,663,1595,Reorder Needed
P035,L13,316,55.73650927487353,10,115,672,1469,Reorder Needed
P035,L14,375,55.63153456998314,10,113,669,1479,Reorder Needed
P035,L15,428,55.924536256323776,10,114,673,1527,Reorder Needed
P035,L16,378,55.259274873524454,10,111,663,1660,Reorder Needed
P035,L17,580,55.55733558178752,10,112,667,1592,Reorder Needed
P035,L18,325,55.18381112984823,10,114,665,1531,Reorder Needed
P035,L19,495,55.47133220910624,10,113,667,1684,Reorder Needed
P035,L20,657,55.43549747048904,10,116,670,1726,Reorder Needed
P036,L01,556,55.317453625632375,10,111,664,1684,Reorder Needed
P036,L02,535,55.073777403035415,10,112,662,1685,Reorder Needed
P036,L03,662,55.897133220910625,10,115,673,1619,Reorder Needed
P036,L04,296,55.64460370994941,10,112,668,1630,Reorder Needed
P036,L05,547,56.147976391231026,10,113,674,1594,Reorder Needed
P036,L06,682,55.619730185497474,10,115,671,1562,Optimal
P036,L07,584,55.18802698145025,10,111,662,1561,Reorder Needed
P036,L08,496,55.7314502529511,10,115,672,1723,Reorder Needed
P036,L09,316,55.879426644182125,10,113,671,1517,Reorder Needed
P036,L10,632,55.22133220910624,10,115,667,1587,Reorder Needed
P036,L11,626,55.851180438448566,10,114,672,1563,Reorder Needed
P036,L12,457,56.04848229342327,10,114,674,1560,Reorder Needed
P036,L13,305,55.26939291736931,10,116,668,1541,Reorder Needed
P036,L14,458,56.25885328836425,10,114,676,1541,Reorder Needed
P036,L15,583,54.95489038785835,10,112,661,1527,Reorder Needed
P036,L16,721,55.66863406408095,10,114,670,1495,Optimal
P036,L17,403,56.286677908937605,10,112,674,1426,Reorder Needed
P036,L18,523,55.55902192242833,10,115,670,1522,Reorder Needed
P036,L19,466,55.938448566610454,10,110,669,1564,Reorder Needed
P036,L20,651,56.23313659359191,10,114,676,1648,Reorder Needed
P037,L01,602,54.88575042158516,10,115,663,1633,Reorder Needed
P037,L02,458,55.739881956155145,10,112,669,1681,Reorder Needed
P037,L03,458,55.79131534569983,10,109,666,1662,Reorder Needed
P037,L04,456,55.39671163575042,10,114,667,1567,Reorder Needed
P037,L05,653,55.214165261382796,10,114,666,1584,Reorder Needed
P037,L06,717,55.25421585160203,10,113,665,1665,Optimal
P037,L07,740,55.231871838111296,10,114,666,1555,Optimal
P037,L08,502,55.022344013490724,10,116,666,1549,Reorder Needed
P037,L09,503,55.192242833052276,10,116,667,1557,Reorder Needed
P037,L10,624,55.55944350758853,10,113,668,1626,Reorder Needed
P037,L11,417,54.954468802698145,10,115,664,1580,Reorder Needed
P037,L12,416,55.6252107925801,10,111,667,1504,Reorder Needed
P037,L13,364,56.08389544688027,10,114,674,1554,Reorder Needed
P037,L14,609,55.60160202360877,10,112,668,1678,Reorder Needed
P037,L15,363,56.010118043844855,10,115,675,1488,Reorder Needed
P037,L16,263,56.61424957841484,10,110,676,1645,Reorder Needed
P037,L17,724,54.9468802698145,10,116,665,1610,Optimal
P037,L18,553,55.65725126475548,10,112,668,1510,Reorder Needed
P037,L19,446,55.02360876897133,10,110,660,1639,Reorder Needed
P037,L20,368,55.423693086003375,10,110,664,1666,Reorder Needed
P038,L01,583,55.67158516020236,10,111,667,1728,Reorder Needed
P038,L02,447,55.761804384485664,10,112,669,1603,Reorder Needed
P038,L03,502,56.03246205733558,10,115,675,1538,Reorder Needed
P038,L04,345,55.22259696458685,10,114,666,1599,Reorder Needed
P038,L05,525,55.33768971332209,10,113,666,1506,Reorder Needed
P038,L06,373,55.37099494097808,10,114,667,1705,Reorder Needed
P038,L07,495,55.899662731871835,10,113,671,1494,Reorder Needed
P038,L08,512,55.998735244519395,10,113,672,1632,Reorder Needed
P038,L09,669,55.42748735244519,10,112,666,1505,Optimal
P038,L10,450,56.39038785834739,10,111,674,1551,Reorder Needed
P038,L11,202,55.30016863406408,10,111,664,1573,Reorder Needed
P038,L12,369,55.27740303541315,10,112,664,1637,Reorder Needed
P038,L13,614,55.535834738617204,10,116,671,1634,Reorder Needed
P038,L14,469,55.76981450252951,10,111,668,1656,Reorder Needed
P038,L15,841,55.63279932546374,10,109,665,1698,Optimal
P038,L16,739,54.51559865092749,10,115,660,1605,Optimal
P038,L17,338,55.56871838111299,10,114,669,1562,Reorder Needed
P038,L18,371,55.76053962900506,10,114,671,1580,Reorder Needed
P038,L19,468,54.76686340640809,10,115,662,1643,Reorder Needed
P038,L20,575,55.23397976391231,10,115,667,1613,Reorder Needed
P039,L01,455,55.17327150084317,10,112,663,1713,Reorder Needed
P039,L02,420,55.223861720067454,10,114,666,1572,Reorder Needed
P039,L03,627,54.850337268128165,10,115,663,1541,Reorder Needed
P039,L04,472,55.498735244519395,10,111,665,1634,Reorder Needed
P039,L05,458,55.657672849915684,10,112,668,1531,Reorder Needed
P039,L06,652,55.683389544688026,10,114,670,1596,Reorder Needed
P039,L07,415,55.733558178752105,10,114,671,1664,Reorder Needed
P039,L08,533,55.48861720067454,10,113,667,1607,Reorder Needed
P039,L09,623,55.48313659359191,10,113,667,1616,Reorder Needed
P039,L10,599,55.785834738617204,10,111,668,1525,Reorder Needed
P039,L11,497,55.01433389544688,10,115,665,1600,Reorder Needed
P039,L12,648,55.98566610455312,10,111,670,1415,Reorder Needed
P039,L13,479,55.18170320404722,10,113,664,1573,Reorder Needed
P039,L14,588,55.78288364249578,10,113,670,1609,Reorder Needed
P039,L15,670,54.95657672849916,10,116,665,1666,Optimal
P039,L16,491,55.69182124789207,10,114,670,1721,Reorder Needed
P039,L17,354,56.240725126475546,10,115,677,1549,Reorder Needed
P039,L18,464,55.25632377740303,10,112,664,1562,Reorder Needed
P039,L19,437,56.084317032040474,10,112,672,1689,Reorder Needed
P039,L20,501,55.943086003372684,10,110,669,1633,Reorder Needed
P040,L01,783,55.352866779089375,10,116,669,1551,Optimal
P040,L02,323,55.935075885328835,10,114,673,1719,Reorder Needed
P040,L03,547,55.36214165261383,10,110,663,1625,Reorder Needed
P040,L04,697,55.815767284991566,10,115,673,1592,Optimal
P040,L05,475,55.34274873524452,10,114,667,1517,Reorder Needed
P040,L06,438,56.21669477234401,10,116,678,1651,Reorder Needed
P040,L07,367,55.3566610455312,10,113,666,1616,Reorder Needed
P040,L08,645,55.84949409780776,10,110,668,1601,Reorder Needed
P040,L09,542,55.445615514333895,10,115,669,1550,Reorder Needed
P040,L10,330,55.3933389544688,10,114,667,1567,Reorder Needed
P040,L11,556,55.332630691399665,10,114,667,1611,Reorder Needed
P040,L12,570,55.38617200674536,10,114,667,1558,Reorder Needed
P040,L13,500,56.035834738617204,10,114,674,1594,Reorder Needed
P040,L14,488,55.56787521079258,10,111,666,1619,Reorder Needed
P040,L15,472,55.73608768971332,10,115,672,1603,Reorder Needed
P040,L16,703,55.61382799325464,10,113,669,1674,Optimal
P040,L17,776,55.281197301854974,10,112,664,1612,Optimal
P040,L18,450,55.00548060708263,10,115,665,1557,Reorder Needed
P040,L19,462,55.63279932546374,10,114,670,1543,Reorder Needed
P040,L20,398,56.09822934232715,10,111,671,1543,Reorder Needed
P041,L01,689,55.50505902192243,10,110,665,1554,Optimal
P041,L02,326,56.38322091062395,10,115,678,1576,Reorder Needed
P041,L03,536,55.62731871838111,10,113,669,1611,Reorder Needed
P041,L04,488,55.110876897133224,10,117,668,1588,Reorder Needed
P041,L05,411,56.15050590219224,10,113,674,1676,Reorder Needed
P041,L06,408,56.214165261382796,10,110,672,1620,Reorder Needed
P041,L07,565,55.329258010118046,10,110,663,1536,Reorder Needed
P041,L08,499,55.34274873524452,10,111,664,1565,Reorder Needed
P041,L09,339,55.60075885328836,10,114,670,1626,Reorder Needed
P041,L10,577,55.740725126475546,10,115,672,1634,Reorder Needed
P041,L11,683,55.20868465430017,10,114,666,1596,Optimal
P041,L12,670,55.69940978077572,10,113,669,1618,Optimal
P041,L13,381,55.83642495784149,10,111,669,1648,Reorder Needed
P041,L14,714,55.80016863406408,10,113,671,1584,Optimal
P041,L15,345,55.25379426644182,10,115,667,1641,Reorder Needed
P041,L16,797,55.37099494097808,10,112,665,1587,Optimal
P041,L17,849,55.60623946037099,10,115,671,1605,Optimal
P041,L18,243,55.16357504215851,10,113,664,1617,Reorder Needed
P041,L19,475,55.63195615514334,10,114,670,1562,Reorder Needed
P041,L20,409,54.96079258010118,10,114,663,1561,Reorder Needed
P042,L01,649,55.695615514333895,10,113,669,1589,Reorder Needed
P042,L02,485,54.766441821247895,10,114,661,1738,Reorder Needed
P042,L03,680,55.46922428330523,10,112,666,1620,Optimal
P042,L04,379,54.889123102866776,10,111,659,1656,Reorder Needed
P042,L05,453,55.07715008431703,10,113,663,1567,Reorder Needed
P042,L06,773,55.316610455311974,10,115,668,1707,Optimal
P042,L07,564,55.46543001686341,10,113,667,1414,Reorder Needed
P042,L08,821,55.610033726812816,10,113,669,1602,Optimal
P042,L09,563,55.430860033726816,10,113,667,1616,Reorder Needed
P042,L10,411,55.481028667790895,10,114,668,1665,Reorder Needed
P042,L11,735,55.193086003372684,10,114,665,1483,Optimal
P042,L12,351,55.51053962900506,10,114,669,1682,Reorder Needed
P042,L13,518,54.67748735244519,10,118,664,1588,Reorder Needed
P042,L14,323,56.43634064080944,10,112,676,1677,Reorder Needed
P042,L15,350,55.81112984822934,10,114,672,1596,Reorder Needed
P042,L16,294,55.415682967959526,10,113,667,1675,Reorder Needed
P042,L17,388,55.56703204047218,10,114,669,1522,Reorder Needed
P042,L18,511,55.20067453625632,10,117,669,1610,Reorder Needed
P042,L19,623,56.14839797639123,10,113,674,1678,Reorder Needed
P042,L20,514,54.79258010118044,10,112,659,1591,Reorder Needed
P043,L01,544,55.576306913996625,10,115,670,1603,Reorder Needed
P043,L02,351,55.89671163575042,10,113,671,1641,Reorder Needed
P043,L03,520,55.51053962900506,10,115,670,1603,Reorder Needed
P043,L04,479,55.14755480607083,10,113,664,1695,Reorder Needed
P043,L05,513,54.85413153456998,10,114,662,1681,Reorder Needed
P043,L06,563,55.529510961214164,10,115,670,1604,Reorder Needed
P043,L07,423,55.31028667790894,10,114,667,1667,Reorder Needed
P043,L08,408,56.026981450252954,10,111,671,1606,Reorder Needed
P043,L09,453,55.59443507588533,10,115,670,1631,Reorder Needed
P043,L10,492,55.46037099494098,10,112,666,1658,Reorder Needed
P043,L11,357,56.15472175379426,10,115,676,1681,Reorder Needed
