product_id,location_id,Metric,Value
P025,L04,MAE,12.818936583534741
P025,L04,RMSE,15.622433837227563
P025,L04,MAPE,23.61759779176468
P025,L05,MAE,12.837224765169227
P025,L05,RMSE,17.48256648472303
P025,L05,MAPE,20.001611533246454
P025,L06,MAE,15.390413630026151
P025,L06,RMSE,21.37085877688523
P025,L06,MAPE,18.997125920248937
P025,L07,MAE,15.229687254132319
P025,L07,RMSE,20.68197603921841
P025,L07,MAPE,20.64445915332725
P025,L08,MAE,12.32472164882134
P025,L08,RMSE,15.960855323346196
P025,L08,MAPE,22.302417024642914
P025,L09,MAE,11.661926577987623
P025,L09,RMSE,15.788294129143493
P025,L09,MAPE,16.902795342948558
P025,L10,MAE,11.059604691672936
P025,L10,RMSE,13.345267859045691
P025,L10,MAPE,21.09713907634242
P025,L11,MAE,14.086806046014276
P025,L11,RMSE,17.056711691100716
P025,L11,MAPE,22.768263305772546
P025,L12,MAE,16.828177150907326
P025,L12,RMSE,22.384632176449852
P025,L12,MAPE,25.991776129672058
P025,L13,MAE,13.539721781644978
P025,L13,RMSE,16.02824778779721
P025,L13,MAPE,21.183770932056667
P025,L14,MAE,14.711147562070785
P025,L14,RMSE,19.70131896653979
P025,L14,MAPE,21.30922765104117
P025,L15,MAE,9.624523780819697
P025,L15,RMSE,11.578066941923884
P025,L15,MAPE,18.70475272794649
P025,L16,MAE,15.828788531572371
P025,L16,RMSE,20.818581413999866
P025,L16,MAPE,23.12021595874829
P025,L17,MAE,13.08383950595453
P025,L17,RMSE,19.027169242303742
P025,L17,MAPE,17.48922937192125
P025,L18,MAE,14.041248578705948
P025,L18,RMSE,19.73123113153511
P025,L18,MAPE,26.691002844531326
P025,L19,MAE,11.548848905343531
P025,L19,RMSE,15.274813693340489
P025,L19,MAPE,19.428190410378214
P025,L20,MAE,12.774372509411226
P025,L20,RMSE,16.013901544137436
P025,L20,MAPE,20.672439272843995
P026,L01,MAE,13.357635755007665
P026,L01,RMSE,16.371139335127623
P026,L01,MAPE,21.939537630470163
P026,L02,MAE,15.501665222674214
P026,L02,RMSE,20.853963454000365
P026,L02,MAPE,25.903105359027656
P026,L03,MAE,19.14798434222018
P026,L03,RMSE,26.06352550654178
P026,L03,MAPE,19.239265932266484
P026,L04,MAE,16.190417423319353
P026,L04,RMSE,22.35718317588127
P026,L04,MAPE,24.43111586045755
P026,L05,MAE,13.307356394410455
P026,L05,RMSE,17.070084294628067
P026,L05,MAPE,20.188806686571947
P026,L06,MAE,11.981273070024566
P026,L06,RMSE,14.133298033102633
P026,L06,MAPE,23.55642430755119
P026,L07,MAE,17.357372159476306
P026,L07,RMSE,23.28641298953626
P026,L07,MAPE,22.641256399187693
P026,L08,MAE,14.473331112192211
P026,L08,RMSE,20.444248680299527
P026,L08,MAPE,20.440284409333785
P026,L09,MAE,13.603768102388802
P026,L09,RMSE,16.64047329476943
P026,L09,MAPE,26.379302317087127
P026,L10,MAE,16.49027677217628
P026,L10,RMSE,23.377397813165427
P026,L10,MAPE,22.376971652277714
P026,L11,MAE,13.832788336400874
P026,L11,RMSE,16.298508773639007
P026,L11,MAPE,28.727511951401986
P026,L12,MAE,13.908702622909312
P026,L12,RMSE,16.79730084307878
P026,L12,MAPE,24.55735789536232
P026,L13,MAE,14.913769264700644
P026,L13,RMSE,21.277182390938894
P026,L13,MAPE,18.079449834605466
P026,L14,MAE,12.47215732161349
P026,L14,RMSE,17.78832670661467
P026,L14,MAPE,17.491889565588455
P026,L15,MAE,12.116539185836123
P026,L15,RMSE,14.020984680169411
P026,L15,MAPE,21.932349580047322
P026,L16,MAE,17.195204765942268
P026,L16,RMSE,23.33530090107851
P026,L16,MAPE,25.55009418482681
P026,L17,MAE,11.76412361311341
P026,L17,RMSE,13.831011967975412
P026,L17,MAPE,20.305491329872964
P026,L18,MAE,15.325885815194237
P026,L18,RMSE,19.691683903219285
P026,L18,MAPE,24.547994922374887
P026,L19,MAE,17.83190293851732
P026,L19,RMSE,22.09468768540821
P026,L19,MAPE,30.555017137142332
P026,L20,MAE,21.16509724730951
P026,L20,RMSE,28.197101266231016
P026,L20,MAPE,23.522292399561948
P027,L01,MAE,13.681415128362108
P027,L01,RMSE,19.210041883768135
P027,L01,MAPE,17.36386951559168
P027,L02,MAE,15.417086288013643
P027,L02,RMSE,23.000383552131076
P027,L02,MAPE,19.351081152604422
P027,L03,MAE,10.115628244535639
P027,L03,RMSE,13.817208574086095
P027,L03,MAPE,14.921255939420947
P027,L04,MAE,12.224402697318428
P027,L04,RMSE,15.762203481001455
P027,L04,MAPE,22.302936789841013
P027,L05,MAE,16.76377679581189
P027,L05,RMSE,24.447336911690766
P027,L05,MAPE,18.763047433474643
P027,L06,MAE,16.73499240437152
P027,L06,RMSE,22.069549580154167
P027,L06,MAPE,28.85882474689075
P027,L07,MAE,19.743456309714027
P027,L07,RMSE,26.89853817294482
P027,L07,MAPE,22.21443806518728
P027,L08,MAE,14.812291502368563
P027,L08,RMSE,22.07995735987456
P027,L08,MAPE,20.267680075953194
P027,L09,MAE,10.206506340417146
P027,L09,RMSE,12.240483512374253
P027,L09,MAPE,20.465446769536673
P027,L10,MAE,14.652245327277926
P027,L10,RMSE,18.66193037308641
P027,L10,MAPE,22.28045676741377
P027,L11,MAE,15.05763139023344
P027,L11,RMSE,20.854523750292767
P027,L11,MAPE,22.179863268869966
P027,L12,MAE,13.655959664747133
P027,L12,RMSE,19.630270423736864
P027,L12,MAPE,18.832423210616106
P027,L13,MAE,13.209100782653568
P027,L13,RMSE,15.885938281960687
P027,L13,MAPE,22.561565977243582
P027,L14,MAE,16.602502430272136
P027,L14,RMSE,20.453338020127692
P027,L14,MAPE,28.93255666075818
P027,L15,MAE,18.33031978287601
P027,L15,RMSE,26.347398055402735
P027,L15,MAPE,24.13128701453605
P027,L16,MAE,15.885619166146933
P027,L16,RMSE,21.244457551248924
P027,L16,MAPE,21.898839706763297
P027,L17,MAE,14.068046536955313
P027,L17,RMSE,16.47302999517715
P027,L17,MAPE,22.429428235837083
P027,L18,MAE,12.022237195294538
P027,L18,RMSE,14.447246947564457
P027,L18,MAPE,20.574082959739982
P027,L19,MAE,15.493476244498437
P027,L19,RMSE,21.181224624999437
P027,L19,MAPE,21.47631468321235
P027,L20,MAE,12.700607246673066
P027,L20,RMSE,16.234592582236093
P027,L20,MAPE,20.329282011517865
P028,L01,MAE,20.722190939622944
P028,L01,RMSE,28.4988924126223
P028,L01,MAPE,22.688320389424405
P028,L02,MAE,12.858959343556448
P028,L02,RMSE,16.1042927438834
P028,L02,MAPE,19.739473584282724
P028,L03,MAE,18.075827748235046
P028,L03,RMSE,23.77563030861882
P028,L03,MAPE,23.55524970185816
P028,L04,MAE,15.99538673117969
P028,L04,RMSE,20.137858064480554
P028,L04,MAPE,24.91679693756395
P028,L05,MAE,12.901857996821226
P028,L05,RMSE,17.147941788357187
P028,L05,MAPE,17.269990061003433
P028,L06,MAE,17.117889259025795
P028,L06,RMSE,22.031721581663845
P028,L06,MAPE,23.849912138476796
P028,L07,MAE,10.805529347864427
P028,L07,RMSE,16.733631782952916
P028,L07,MAPE,17.484499074491005
P028,L08,MAE,14.801638682358934
P028,L08,RMSE,21.498848485707946
P028,L08,MAPE,19.802422051313705
P028,L09,MAE,13.996400506339343
P028,L09,RMSE,19.348715914009368
P028,L09,MAPE,20.695597963837564
P028,L10,MAE,17.521562900847414
P028,L10,RMSE,22.079744921887084
P028,L10,MAPE,30.14153505008813
P028,L11,MAE,13.902457503859592
P028,L11,RMSE,20.341197711765897
P028,L11,MAPE,18.132174677251186
P028,L12,MAE,11.724395255664684
P028,L12,RMSE,15.25095949231929
P028,L12,MAPE,21.49039062732258
P028,L13,MAE,14.631323813840124
P028,L13,RMSE,19.368972487723454
P028,L13,MAPE,22.317974681770963
P028,L14,MAE,11.968852903971364
P028,L14,RMSE,17.388643351772476
P028,L14,MAPE,17.69629346757588
P028,L15,MAE,13.834491937467696
P028,L15,RMSE,18.969549444947308
P028,L15,MAPE,22.34850202477258
P028,L16,MAE,14.100705149072912
P028,L16,RMSE,18.402138726973227
P028,L16,MAPE,25.42193087896414
P028,L17,MAE,12.518148035731185
P028,L17,RMSE,18.376685141233036
P028,L17,MAPE,18.90960147372108
P028,L18,MAE,16.393177310469174
P028,L18,RMSE,23.65321329884756
P028,L18,MAPE,19.27244170143119
P028,L19,MAE,15.917300685770396
P028,L19,RMSE,21.697146308252798
P028,L19,MAPE,20.082525936239843
P028,L20,MAE,16.494058435438085
P028,L20,RMSE,23.379506932595902
P028,L20,MAPE,22.63883186688529
P029,L01,MAE,13.835135915530897
P029,L01,RMSE,18.644646849271883
P029,L01,MAPE,23.877138620009955
P029,L02,MAE,12.36019686039318
P029,L02,RMSE,14.34987414736182
P029,L02,MAPE,23.3685169888382
P029,L03,MAE,11.632493188537511
P029,L03,RMSE,14.962594145620436
P029,L03,MAPE,27.844961189319605
P029,L04,MAE,16.360292309132397
P029,L04,RMSE,20.17242183442114
P029,L04,MAPE,27.751617060897978
P029,L05,MAE,11.19648723647641
P029,L05,RMSE,13.677902581981717
P029,L05,MAPE,19.015681042831716
P029,L06,MAE,17.620122804848823
P029,L06,RMSE,22.812718570596335
P029,L06,MAPE,22.818131295684164
P029,L07,MAE,11.088285428852597
P029,L07,RMSE,12.789823907257336
P029,L07,MAPE,20.69900387003979
P029,L08,MAE,14.79111789644557
P029,L08,RMSE,18.73019949233077
P029,L08,MAPE,23.415796079807276
P029,L09,MAE,14.624767145678323
P029,L09,RMSE,20.74097062026268
P029,L09,MAPE,23.285816103908548
P029,L10,MAE,13.276557798922852
P029,L10,RMSE,15.121147132739
P029,L10,MAPE,28.11592468103441
P029,L11,MAE,16.00259771183052
P029,L11,RMSE,18.536137806129386
P029,L11,MAPE,26.289708867489864
P029,L12,MAE,14.869206211256877
P029,L12,RMSE,18.51287804610103
P029,L12,MAPE,22.37541302176062
P029,L13,MAE,15.603214736225762
P029,L13,RMSE,23.06865413704788
P029,L13,MAPE,18.95648763582373
P029,L14,MAE,13.847200165552488
P029,L14,RMSE,18.11912992240227
P029,L14,MAPE,20.818323731515893
P029,L15,MAE,14.051724254820673
P029,L15,RMSE,18.189946345022452
P029,L15,MAPE,23.639403399639257
P029,L16,MAE,12.60010168845155
P029,L16,RMSE,15.669055190300982
P029,L16,MAPE,21.60047511720582
P029,L17,MAE,15.608305354932657
P029,L17,RMSE,19.569474606088395
P029,L17,MAPE,24.081412742053363
P029,L18,MAE,9.719834566082392
P029,L18,RMSE,11.892546415984766
P029,L18,MAPE,17.501311537645773
P029,L19,MAE,13.20818249419193
P029,L19,RMSE,18.59270280340643
P029,L19,MAPE,17.882936403289378
P029,L20,MAE,8.711789724599699
P029,L20,RMSE,10.730435524064573
P029,L20,MAPE,18.710778694533072
P030,L01,MAE,15.541003347573966
P030,L01,RMSE,22.399981881004084
P030,L01,MAPE,20.232835268273426
P030,L02,MAE,13.552470854367844
P030,L02,RMSE,16.748129607901628
P030,L02,MAPE,23.906446913491287
P030,L03,MAE,15.487807513684192
P030,L03,RMSE,20.98304912729514
P030,L03,MAPE,19.39727553540384
P030,L04,MAE,15.701916322279294
P030,L04,RMSE,20.42080789072217
P030,L04,MAPE,23.62545797089454
P030,L05,MAE,13.230195744764499
P030,L05,RMSE,15.629948674323094
P030,L05,MAPE,25.444184173164352
P030,L06,MAE,14.480451129136535
P030,L06,RMSE,19.050812987792558
P030,L06,MAPE,19.97693781005803
P030,L07,MAE,12.157638533365937
P030,L07,RMSE,15.092403106221266
P030,L07,MAPE,18.85276395016779
P030,L08,MAE,12.352601815761156
P030,L08,RMSE,17.4705689610022
P030,L08,MAPE,19.949264566477794
P030,L09,MAE,13.453119564968597
P030,L09,RMSE,16.657085380772664
P030,L09,MAPE,22.698413744242675
P030,L10,MAE,17.057287695821067
P030,L10,RMSE,20.707634218573624
P030,L10,MAPE,23.626072020375744
P030,L11,MAE,15.334994969275165
P030,L11,RMSE,18.94878448029859
P030,L11,MAPE,23.605365804116943
P030,L12,MAE,13.909506197994848
P030,L12,RMSE,21.058271151491265
P030,L12,MAPE,20.23811657279906
P030,L13,MAE,14.146634481533608
P030,L13,RMSE,19.20976726865106
P030,L13,MAPE,25.585984525101523
P030,L14,MAE,14.134966904930334
P030,L14,RMSE,19.06376858212207
P030,L14,MAPE,20.321205741460226
P030,L15,MAE,11.425257569431986
P030,L15,RMSE,13.588874945361127
P030,L15,MAPE,22.304490785531375
P030,L16,MAE,16.496649024526484
P030,L16,RMSE,20.254399135646764
P030,L16,MAPE,31.921081175479266
P030,L17,MAE,13.507912879797713
P030,L17,RMSE,16.49744746718091
P030,L17,MAPE,22.11687518844298
P030,L18,MAE,16.84918126456372
P030,L18,RMSE,22.870277816004144
P030,L18,MAPE,25.718130687397917
P030,L19,MAE,15.341694378872482
P030,L19,RMSE,18.048182930325563
P030,L19,MAPE,24.45634754346855
P030,L20,MAE,11.42295226868358
P030,L20,RMSE,13.849119864501658
P030,L20,MAPE,23.658174062504585
P031,L01,MAE,9.831786742138627
P031,L01,RMSE,11.559638777155856
P031,L01,MAPE,19.348231937621378
P031,L02,MAE,14.768234624970676
P031,L02,RMSE,19.282753974038414
P031,L02,MAPE,19.939782032174318
P031,L03,MAE,13.768721498257742
P031,L03,RMSE,17.947934113736945
P031,L03,MAPE,22.783906795395826
P031,L04,MAE,11.6210712346008
P031,L04,RMSE,13.696365518829634
P031,L04,MAPE,22.140294212124044
P031,L05,MAE,15.114654328235458
P031,L05,RMSE,18.784611786705792
P031,L05,MAPE,23.964340250105252
P031,L06,MAE,15.074749808168095
P031,L06,RMSE,20.18003112437812
P031,L06,MAPE,23.654837225843213
P031,L07,MAE,11.460797298666773
P031,L07,RMSE,13.876271849272548
P031,L07,MAPE,21.669205019204224
P031,L08,MAE,12.550819517155174
P031,L08,RMSE,17.56560984019055
P031,L08,MAPE,22.76011443723645
P031,L09,MAE,13.40053145976177
P031,L09,RMSE,15.927667121551604
P031,L09,MAPE,24.199629542761787
P031,L10,MAE,14.867180056773806
P031,L10,RMSE,19.008293339652397
P031,L10,MAPE,21.82325871402253
P031,L11,MAE,15.663666446518823
P031,L11,RMSE,20.93498410862679
P031,L11,MAPE,21.697543523016325
P031,L12,MAE,11.89416045474255
P031,L12,RMSE,14.454096995229698
P031,L12,MAPE,21.632017377696172
P031,L13,MAE,12.9823596208981
P031,L13,RMSE,15.169689631985976
P031,L13,MAPE,23.293705139142823
P031,L14,MAE,18.947722211788324
P031,L14,RMSE,26.88324208853233
P031,L14,MAPE,20.14267379533261
P031,L15,MAE,12.858270439215552
P031,L15,RMSE,17.21081565733307
P031,L15,MAPE,21.64027520669107
P031,L16,MAE,14.60399498232252
P031,L16,RMSE,19.97691403364314
P031,L16,MAPE,21.724582969624144
P031,L17,MAE,13.965485044322056
P031,L17,RMSE,18.176905042588473
P031,L17,MAPE,21.937114892994853
P031,L18,MAE,14.607649778323013
P031,L18,RMSE,20.138239913803922
P031,L18,MAPE,24.991880654041566
P031,L19,MAE,15.23217880594481
P031,L19,RMSE,18.810731055409846
P031,L19,MAPE,22.452922270689378
P031,L20,MAE,12.061625987441788
P031,L20,RMSE,17.47046845090607
P031,L20,MAPE,18.253424216780346
P032,L01,MAE,12.58711260580305
P032,L01,RMSE,17.431414283025095
P032,L01,MAPE,18.955618562168432
P032,L02,MAE,11.521906270019665
P032,L02,RMSE,16.01466672703306
P032,L02,MAPE,19.521389220151576
P032,L03,MAE,13.677935083945052
P032,L03,RMSE,18.569623242949273
P032,L03,MAPE,21.069523398490144
P032,L04,MAE,9.51263309984489
P032,L04,RMSE,12.47699154186027
P032,L04,MAPE,17.73221135528708
P032,L05,MAE,16.83311608432162
P032,L05,RMSE,22.04586179843246
P032,L05,MAPE,22.600943206237485
P032,L06,MAE,11.034017664321777
P032,L06,RMSE,15.699256843988948
P032,L06,MAPE,17.15471915631249
P032,L07,MAE,13.864399805391296
P032,L07,RMSE,19.032240917620214
P032,L07,MAPE,20.10690170617125
P032,L08,MAE,11.487790560658375
P032,L08,RMSE,14.93816381742314
P032,L08,MAPE,16.762252352937175
P032,L09,MAE,15.292827358158727
P032,L09,RMSE,19.590827110175102
P032,L09,MAPE,27.081066627294526
P032,L10,MAE,12.092903814470677
P032,L10,RMSE,14.800819743673188
P032,L10,MAPE,18.911921153949837
P032,L11,MAE,13.76260849172987
P032,L11,RMSE,19.11672813264757
P032,L11,MAPE,20.265010196389227
P032,L12,MAE,15.240933992975366
P032,L12,RMSE,20.09110205788819
P032,L12,MAPE,24.890913230173844
P032,L13,MAE,14.49132864204643
P032,L13,RMSE,18.753329340625783
P032,L13,MAPE,24.451534627155873
P032,L14,MAE,13.118448389226247
P032,L14,RMSE,18.245096961893648
P032,L14,MAPE,20.69081164732
P032,L15,MAE,14.326377044884271
P032,L15,RMSE,17.103926318374697
P032,L15,MAPE,24.87250914145344
P032,L16,MAE,13.2098729062832
P032,L16,RMSE,17.33012327928354
P032,L16,MAPE,18.31416043577965
P032,L17,MAE,11.355243621780202
P032,L17,RMSE,14.651328672299353
P032,L17,MAPE,19.774632791662718
P032,L18,MAE,11.67745681685136
P032,L18,RMSE,13.80722418036979
P032,L18,MAPE,19.751606426009758
P032,L19,MAE,14.093897249945849
P032,L19,RMSE,20.33037744794871
P032,L19,MAPE,19.244831672664958
P032,L20,MAE,14.349145397692196
P032,L20,RMSE,18.671229773503434
P032,L20,MAPE,21.29232420337617
P033,L01,MAE,13.348078771313768
P033,L01,RMSE,17.708311948124496
P033,L01,MAPE,17.380863227689563
P033,L02,MAE,14.338850402897918
P033,L02,RMSE,19.87748570341553
P033,L02,MAPE,19.3382196905932
P033,L03,MAE,16.55966976132792
P033,L03,RMSE,24.612615777673042
P033,L03,MAPE,20.632669713022874
P033,L04,MAE,16.341352047931064
P033,L04,RMSE,22.15712026826709
P033,L04,MAPE,19.64320029068059
P033,L05,MAE,12.46874031558844
P033,L05,RMSE,15.430231030550164
P033,L05,MAPE,22.170156937654088
P033,L06,MAE,15.342269478914847
P033,L06,RMSE,22.317080923776665
P033,L06,MAPE,18.390623859359433
P033,L07,MAE,17.582944642348615
P033,L07,RMSE,23.915865058176568
P033,L07,MAPE,23.453923045146855
P033,L08,MAE,15.221336911972374
P033,L08,RMSE,17.880052585017154
P033,L08,MAPE,29.591150926697114
P033,L09,MAE,12.65473544353899
P033,L09,RMSE,15.33422962115899
P033,L09,MAPE,22.68235457607628
P033,L10,MAE,10.00172329950251
P033,L10,RMSE,13.580111304491945
P033,L10,MAPE,16.619624359873818
P033,L11,MAE,14.665155049573643
P033,L11,RMSE,21.18348745843729
P033,L11,MAPE,19.77607137393636
P033,L12,MAE,13.643470366233267
P033,L12,RMSE,19.50983664118041
P033,L12,MAPE,18.47702968010179
P033,L13,MAE,15.409914469651147
P033,L13,RMSE,19.21824369807194
P033,L13,MAPE,25.334174963523182
P033,L14,MAE,14.207173953610695
P033,L14,RMSE,18.91942898160444
P033,L14,MAPE,21.741974214213982
P033,L15,MAE,11.578889424058913
P033,L15,RMSE,14.8641794804682
P033,L15,MAPE,20.96788553740057
P033,L16,MAE,14.498392419553987
P033,L16,RMSE,19.013128117134308
P033,L16,MAPE,22.435972144078573
P033,L17,MAE,12.550492737593556
P033,L17,RMSE,16.336627774552152
P033,L17,MAPE,19.682370663388802
P033,L18,MAE,13.507880781192041
P033,L18,RMSE,16.47756821649052
P033,L18,MAPE,23.86011832143564
P033,L19,MAE,13.96933077456861
P033,L19,RMSE,18.719231341221064
P033,L19,MAPE,20.692571835740036
P033,L20,MAE,13.18584133715685
P033,L20,RMSE,19.092076923880725
P033,L20,MAPE,19.87496736774532
P034,L01,MAE,12.625255186267161
P034,L01,RMSE,15.739025521556242
P034,L01,MAPE,21.848013776085416
P034,L02,MAE,15.557630124618962
P034,L02,RMSE,23.282647445862825
P034,L02,MAPE,18.100650119677667
P034,L03,MAE,13.161731302507935
P034,L03,RMSE,17.92750278849607
P034,L03,MAPE,24.315239039421446
P034,L04,MAE,12.706319253264155
P034,L04,RMSE,18.726382959344015
P034,L04,MAPE,18.404441441163264
P034,L05,MAE,11.22291347270342
P034,L05,RMSE,13.352835604683776
P034,L05,MAPE,19.976752073211326
P034,L06,MAE,15.935098552985528
P034,L06,RMSE,22.752245110761535
P034,L06,MAPE,24.249258139897105
P034,L07,MAE,17.86144747568087
P034,L07,RMSE,24.841416495263186
P034,L07,MAPE,22.961699291617368
P034,L08,MAE,16.150619135987757
P034,L08,RMSE,20.947930766225888
P034,L08,MAPE,23.471673475510293
P034,L09,MAE,11.981910482627335
P034,L09,RMSE,16.91758307828126
P034,L09,MAPE,17.905420505602482
P034,L10,MAE,15.80453002834392
P034,L10,RMSE,21.6312050509029
P034,L10,MAPE,20.48562441755338
P034,L11,MAE,11.803118946684005
P034,L11,RMSE,14.098343204578828
P034,L11,MAPE,20.571264739701352
P034,L12,MAE,6.394689351617729
P034,L12,RMSE,8.620315440057455
P034,L12,MAPE,12.058114310666785
P034,L13,MAE,17.506210015912067
P034,L13,RMSE,22.834337792988073
P034,L13,MAPE,25.44138430335925
P034,L14,MAE,13.559742387171832
P034,L14,RMSE,21.387229519884897
P034,L14,MAPE,14.659850331654878
P034,L15,MAE,13.947437624042573
P034,L15,RMSE,17.61213848521485
P034,L15,MAPE,22.053683308819487
P034,L16,MAE,11.346860207961125
P034,L16,RMSE,14.06241477763102
P034,L16,MAPE,21.332849583982984
P034,L17,MAE,16.293832666152355
P034,L17,RMSE,18.443334385346134
P034,L17,MAPE,30.65157387117321
P034,L18,MAE,15.1988626000701
P034,L18,RMSE,20.219747344995927
P034,L18,MAPE,23.132870638775906
P034,L19,MAE,14.966939857990102
P034,L19,RMSE,18.986024455601026
P034,L19,MAPE,25.02210211098118
P034,L20,MAE,13.213385822795336
P034,L20,RMSE,15.350413007522972
P034,L20,MAPE,24.01303804100365
P035,L01,MAE,13.297058031335382
P035,L01,RMSE,18.792540344725097
P035,L01,MAPE,18.43828384374538
P035,L02,MAE,15.666728382652332
P035,L02,RMSE,23.270837442389134
P035,L02,MAPE,19.738105462393012
P035,L03,MAE,15.715852802612737
P035,L03,RMSE,20.36134334030468
P035,L03,MAPE,20.138193249223324
P035,L04,MAE,14.541917954823573
P035,L04,RMSE,19.238702593722245
P035,L04,MAPE,23.92576392174704
P035,L05,MAE,11.379256094708687
P035,L05,RMSE,16.532272014259014
P035,L05,MAPE,19.14446511094456
P035,L06,MAE,12.156061223025864
P035,L06,RMSE,14.173983617629425
P035,L06,MAPE,24.004681074047106
P035,L07,MAE,9.921876575597185
P035,L07,RMSE,13.384560673153658
P035,L07,MAPE,15.034768224514897
P035,L08,MAE,17.99315933587776
P035,L08,RMSE,22.532512952153635
P035,L08,MAPE,24.3214167434076
P035,L09,MAE,20.609994699366673
P035,L09,RMSE,26.296438071549584
P035,L09,MAPE,28.44660967685836
P035,L10,MAE,12.281816682363035
P035,L10,RMSE,14.695077985280786
P035,L10,MAPE,23.282185963757712
P035,L11,MAE,14.743905941508851
P035,L11,RMSE,20.276531947168944
P035,L11,MAPE,19.977432185518833
P035,L12,MAE,11.886215171436598
P035,L12,RMSE,15.55607573680418
P035,L12,MAPE,20.447551172740912
P035,L13,MAE,13.54751518887037
P035,L13,RMSE,20.560512914235865
P035,L13,MAPE,16.835409074924552
P035,L14,MAE,15.633681117217353
P035,L14,RMSE,20.380353569886513
P035,L14,MAPE,22.306475926110704
P035,L15,MAE,12.294248524477775
P035,L15,RMSE,14.244799437926524
P035,L15,MAPE,25.71509965417396
P035,L16,MAE,14.132752324991667
P035,L16,RMSE,18.258561118302172
P035,L16,MAPE,21.030793088536594
P035,L17,MAE,14.3382345887451
P035,L17,RMSE,19.5210924724318
P035,L17,MAPE,20.265328676843485
P035,L18,MAE,10.637746752085867
P035,L18,RMSE,12.299958922980919
P035,L18,MAPE,19.421828789342364
P035,L19,MAE,13.937739834374556
P035,L19,RMSE,16.41406228367434
P035,L19,MAPE,21.349031496014856
P035,L20,MAE,14.522068992109858
P035,L20,RMSE,19.938918059242823
P035,L20,MAPE,21.517314245711667
P036,L01,MAE,15.439012497552971
P036,L01,RMSE,19.891562181933086
P036,L01,MAPE,26.385534118251382
P036,L02,MAE,14.778140273281679
P036,L02,RMSE,18.39188842873488
P036,L02,MAPE,22.198316018134097
P036,L03,MAE,12.528431222532426
P036,L03,RMSE,17.81667449802147
P036,L03,MAPE,23.443844054726885
P036,L04,MAE,14.201874247693748
P036,L04,RMSE,17.353450638390175
P036,L04,MAPE,23.27555327894981
P036,L05,MAE,11.701863285068528
P036,L05,RMSE,16.727184660627287
P036,L05,MAPE,16.44140671807346
P036,L06,MAE,14.980172103349366
P036,L06,RMSE,19.372621520366422
P036,L06,MAPE,24.583251088735143
P036,L07,MAE,14.02896034312901
P036,L07,RMSE,16.89763166468911
P036,L07,MAPE,25.8638657677387
P036,L08,MAE,14.683042122997666
P036,L08,RMSE,17.94736241053802
P036,L08,MAPE,22.620391474208244
P036,L09,MAE,13.517593780522732
P036,L09,RMSE,15.316249966753889
P036,L09,MAPE,23.94026257126088
P036,L10,MAE,12.005822654621943
P036,L10,RMSE,17.2040343761685
P036,L10,MAPE,19.069168297364676
P036,L11,MAE,13.148319731316532
P036,L11,RMSE,15.373717402599695
P036,L11,MAPE,25.281364392496116
P036,L12,MAE,13.667663813094991
P036,L12,RMSE,18.456259051519798
P036,L12,MAPE,20.306503063433762
P036,L13,MAE,14.15239818002302
P036,L13,RMSE,18.737715759901718
P036,L13,MAPE,20.808049674001925
P036,L14,MAE,12.603241989249792
P036,L14,RMSE,17.03289867114969
P036,L14,MAPE,17.100381818007335
P036,L15,MAE,16.781332185872945
P036,L15,RMSE,20.063171401851125
P036,L15,MAPE,28.500972740465592
P036,L16,MAE,15.123846981317374
P036,L16,RMSE,20.060473674489497
P036,L16,MAPE,21.136271798310858
P036,L17,MAE,13.955115290925162
P036,L17,RMSE,16.68293652754667
P036,L17,MAPE,25.11959615884957
P036,L18,MAE,13.137135439066007
P036,L18,RMSE,15.937775287853416
P036,L18,MAPE,21.568553963596568
P036,L19,MAE,13.54893559576994
P036,L19,RMSE,18.270287632711423
P036,L19,MAPE,23.582371047990826
P036,L20,MAE,14.43366188761625
P036,L20,RMSE,18.215540171383854
P036,L20,MAPE,22.20159218735127
P037,L01,MAE,14.998291393102523
P037,L01,RMSE,20.12777357954648
P037,L01,MAPE,19.60708975885073
P037,L02,MAE,16.54095399236019
P037,L02,RMSE,23.78655388660245
P037,L02,MAPE,22.745548765606124
P037,L03,MAE,11.474983145196369
P037,L03,RMSE,16.87921992227843
P037,L03,MAPE,17.77501308194968
P037,L04,MAE,12.444361245430446
P037,L04,RMSE,14.9132430048009
P037,L04,MAPE,23.96582374712672
P037,L05,MAE,19.02881219880661
P037,L05,RMSE,24.456361452914948
P037,L05,MAPE,24.859617940063547
P037,L06,MAE,12.668857404690517
P037,L06,RMSE,15.219008446153918
P037,L06,MAPE,22.44208009048525
P037,L07,MAE,16.382700990896296
P037,L07,RMSE,20.527370872149646
P037,L07,MAPE,21.380711287857768
P037,L08,MAE,11.428431611612863
P037,L08,RMSE,14.847475996685633
P037,L08,MAPE,18.642199094705614
P037,L09,MAE,11.519100088808841
P037,L09,RMSE,15.530827500393857
P037,L09,MAPE,21.43801416593416
P037,L10,MAE,11.83602063912792
P037,L10,RMSE,13.435163762569323
P037,L10,MAPE,22.459348188535763
P037,L11,MAE,15.999121903441626
P037,L11,RMSE,20.939150810134116
P037,L11,MAPE,24.322538695819407
P037,L12,MAE,17.678239196701057
P037,L12,RMSE,24.83760898966995
P037,L12,MAPE,29.13253123339724
P037,L13,MAE,17.36391139372938
P037,L13,RMSE,22.16136085237307
